id,COD,Nombre,Fecha,FK_Periodo,Anyo,Valor,Variacion_Interanual_IPV
65,IPV753,Canarias. Vivienda nueva. Índice. ,1191189600000,22,2007,129.26,5285.833333333333
65,IPV753,Canarias. Vivienda nueva. Índice. ,1183240800000,21,2007,125.28,-3.079065449481657
65,IPV753,Canarias. Vivienda nueva. Índice. ,1175378400000,20,2007,121.88,-2.7139208173690976
65,IPV753,Canarias. Vivienda nueva. Índice. ,1167606000000,19,2007,118.59,-2.699376435838523
66,IPV901,Canarias. Vivienda nueva. Variación trimestral. ,1191189600000,22,2007,3.2,-97.30162745594063
66,IPV901,Canarias. Vivienda nueva. Variación trimestral. ,1183240800000,21,2007,2.8,-12.50000000000001
66,IPV901,Canarias. Vivienda nueva. Variación trimestral. ,1175378400000,20,2007,2.8,0.0
66,IPV901,Canarias. Vivienda nueva. Variación trimestral. ,1167606000000,19,2007,2.6,-7.142857142857134
67,IPV900,Canarias. Vivienda nueva. Variación anual. ,1191189600000,22,2007,11.8,353.84615384615387
67,IPV900,Canarias. Vivienda nueva. Variación anual. ,1183240800000,21,2007,13.4,13.559322033898303
67,IPV900,Canarias. Vivienda nueva. Variación anual. ,1175378400000,20,2007,15.3,14.179104477611942
67,IPV900,Canarias. Vivienda nueva. Variación anual. ,1167606000000,19,2007,14.9,-2.6143790849673225
68,IPV899,Canarias. Vivienda nueva. Variación en lo que va de año. ,1191189600000,22,2007,11.8,-20.805369127516776
68,IPV899,Canarias. Vivienda nueva. Variación en lo que va de año. ,1183240800000,21,2007,8.4,-28.8135593220339
68,IPV899,Canarias. Vivienda nueva. Variación en lo que va de año. ,1175378400000,20,2007,5.4,-35.714285714285715
68,IPV899,Canarias. Vivienda nueva. Variación en lo que va de año. ,1167606000000,19,2007,2.6,-51.85185185185185
69,IPV752,Canarias. Vivienda segunda mano. Índice. ,1191189600000,22,2007,150.58,5691.538461538462
69,IPV752,Canarias. Vivienda segunda mano. Índice. ,1183240800000,21,2007,152.1,1.009430203214226
69,IPV752,Canarias. Vivienda segunda mano. Índice. ,1175378400000,20,2007,150.97,-0.7429322813938168
69,IPV752,Canarias. Vivienda segunda mano. Índice. ,1167606000000,19,2007,145.71,-3.48413592104391
70,IPV898,Canarias. Vivienda segunda mano. Variación trimestral. ,1191189600000,22,2007,-1.0,-100.686294694942
70,IPV898,Canarias. Vivienda segunda mano. Variación trimestral. ,1183240800000,21,2007,0.8,-180.0
70,IPV898,Canarias. Vivienda segunda mano. Variación trimestral. ,1175378400000,20,2007,3.6,349.99999999999994
70,IPV898,Canarias. Vivienda segunda mano. Variación trimestral. ,1167606000000,19,2007,2.3,-36.111111111111114
71,IPV897,Canarias. Vivienda segunda mano. Variación anual. ,1191189600000,22,2007,5.7,147.82608695652178
71,IPV897,Canarias. Vivienda segunda mano. Variación anual. ,1183240800000,21,2007,9.9,73.68421052631578
71,IPV897,Canarias. Vivienda segunda mano. Variación anual. ,1175378400000,20,2007,12.5,26.26262626262626
71,IPV897,Canarias. Vivienda segunda mano. Variación anual. ,1167606000000,19,2007,14.2,13.599999999999996
72,IPV896,Canarias. Vivienda segunda mano. Variación en lo que va de año. ,1191189600000,22,2007,5.7,-59.859154929577464
72,IPV896,Canarias. Vivienda segunda mano. Variación en lo que va de año. ,1183240800000,21,2007,6.8,19.298245614035082
72,IPV896,Canarias. Vivienda segunda mano. Variación en lo que va de año. ,1175378400000,20,2007,6.0,-11.764705882352938
72,IPV896,Canarias. Vivienda segunda mano. Variación en lo que va de año. ,1167606000000,19,2007,2.3,-61.66666666666667
73,IPV751,Cantabria. General. Índice. ,1191189600000,22,2007,155.3,6652.173913043478
73,IPV751,Cantabria. General. Índice. ,1183240800000,21,2007,153.6,-1.0946555054732885
73,IPV751,Cantabria. General. Índice. ,1175378400000,20,2007,151.66,-1.263020833333332
73,IPV751,Cantabria. General. Índice. ,1167606000000,19,2007,147.99,-2.419886588421461
74,IPV895,Cantabria. General. Variación trimestral. ,1191189600000,22,2007,1.1,-99.25670653422529
74,IPV895,Cantabria. General. Variación trimestral. ,1183240800000,21,2007,1.3,18.181818181818176
74,IPV895,Cantabria. General. Variación trimestral. ,1175378400000,20,2007,2.5,92.3076923076923
74,IPV895,Cantabria. General. Variación trimestral. ,1167606000000,19,2007,1.5,-40.0
75,IPV894,Cantabria. General. Variación anual. ,1191189600000,22,2007,6.6,340.0
75,IPV894,Cantabria. General. Variación anual. ,1183240800000,21,2007,8.7,31.818181818181813
75,IPV894,Cantabria. General. Variación anual. ,1175378400000,20,2007,11.5,32.18390804597702
75,IPV894,Cantabria. General. Variación anual. ,1167606000000,19,2007,13.1,13.913043478260867
76,IPV893,Cantabria. General. Variación en lo que va de año. ,1191189600000,22,2007,6.6,-49.61832061068702
76,IPV893,Cantabria. General. Variación en lo que va de año. ,1183240800000,21,2007,5.4,-18.181818181818173
76,IPV893,Cantabria. General. Variación en lo que va de año. ,1175378400000,20,2007,4.1,-24.074074074074087
76,IPV893,Cantabria. General. Variación en lo que va de año. ,1167606000000,19,2007,1.5,-63.41463414634146
77,IPV750,Cantabria. Vivienda nueva. Índice. ,1191189600000,22,2007,139.44,9196.0
77,IPV750,Cantabria. Vivienda nueva. Índice. ,1183240800000,21,2007,135.41,-2.8901319563970174
77,IPV750,Cantabria. Vivienda nueva. Índice. ,1175378400000,20,2007,132.47,-2.171183812126134
77,IPV750,Cantabria. Vivienda nueva. Índice. ,1167606000000,19,2007,129.58,-2.1816260285347524
78,IPV892,Cantabria. Vivienda nueva. Variación trimestral. ,1191189600000,22,2007,3.0,-97.68482790554098
78,IPV892,Cantabria. Vivienda nueva. Variación trimestral. ,1183240800000,21,2007,2.2,-26.66666666666666
78,IPV892,Cantabria. Vivienda nueva. Variación trimestral. ,1175378400000,20,2007,2.2,0.0
78,IPV892,Cantabria. Vivienda nueva. Variación trimestral. ,1167606000000,19,2007,1.9,-13.636363636363647
79,IPV891,Cantabria. Vivienda nueva. Variación anual. ,1191189600000,22,2007,9.6,405.2631578947368
79,IPV891,Cantabria. Vivienda nueva. Variación anual. ,1183240800000,21,2007,10.2,6.2499999999999964
79,IPV891,Cantabria. Vivienda nueva. Variación anual. ,1175378400000,20,2007,12.4,21.568627450980404
79,IPV891,Cantabria. Vivienda nueva. Variación anual. ,1167606000000,19,2007,13.6,9.677419354838705
80,IPV890,Cantabria. Vivienda nueva. Variación en lo que va de año. ,1191189600000,22,2007,9.6,-29.411764705882355
80,IPV890,Cantabria. Vivienda nueva. Variación en lo que va de año. ,1183240800000,21,2007,6.4,-33.33333333333333
80,IPV890,Cantabria. Vivienda nueva. Variación en lo que va de año. ,1175378400000,20,2007,4.1,-35.937500000000014
80,IPV890,Cantabria. Vivienda nueva. Variación en lo que va de año. ,1167606000000,19,2007,1.9,-53.65853658536586
81,IPV749,Cantabria. Vivienda segunda mano. Índice. ,1191189600000,22,2007,167.4,8710.526315789473
81,IPV749,Cantabria. Vivienda segunda mano. Índice. ,1183240800000,21,2007,169.24,1.099163679808843
81,IPV749,Cantabria. Vivienda segunda mano. Índice. ,1175378400000,20,2007,168.9,-0.20089813282912042
81,IPV749,Cantabria. Vivienda segunda mano. Índice. ,1167606000000,19,2007,164.36,-2.6879810538780293
82,IPV889,Cantabria. Vivienda segunda mano. Variación trimestral. ,1191189600000,22,2007,-1.1,-100.66926259430518
82,IPV889,Cantabria. Vivienda segunda mano. Variación trimestral. ,1183240800000,21,2007,0.2,-118.18181818181816
82,IPV889,Cantabria. Vivienda segunda mano. Variación trimestral. ,1175378400000,20,2007,2.8,1299.9999999999998
82,IPV889,Cantabria. Vivienda segunda mano. Variación trimestral. ,1167606000000,19,2007,1.2,-57.14285714285714
83,IPV888,Cantabria. Vivienda segunda mano. Variación anual. ,1191189600000,22,2007,3.0,150.0
83,IPV888,Cantabria. Vivienda segunda mano. Variación anual. ,1183240800000,21,2007,7.1,136.66666666666666
83,IPV888,Cantabria. Vivienda segunda mano. Variación anual. ,1175378400000,20,2007,10.5,47.88732394366198
83,IPV888,Cantabria. Vivienda segunda mano. Variación anual. ,1167606000000,19,2007,12.6,19.999999999999996
84,IPV887,Cantabria. Vivienda segunda mano. Variación en lo que va de año. ,1191189600000,22,2007,3.0,-76.19047619047619
84,IPV887,Cantabria. Vivienda segunda mano. Variación en lo que va de año. ,1183240800000,21,2007,4.2,40.00000000000001
84,IPV887,Cantabria. Vivienda segunda mano. Variación en lo que va de año. ,1175378400000,20,2007,4.0,-4.761904761904765
84,IPV887,Cantabria. Vivienda segunda mano. Variación en lo que va de año. ,1167606000000,19,2007,1.2,-70.0
85,IPV748,Castilla y León. General. Índice. ,1191189600000,22,2007,154.4,12766.666666666668
85,IPV748,Castilla y León. General. Índice. ,1183240800000,21,2007,151.76,-1.7098445595855019
85,IPV748,Castilla y León. General. Índice. ,1175378400000,20,2007,148.47,-2.1678966789667844
85,IPV748,Castilla y León. General. Índice. ,1167606000000,19,2007,144.62,-2.593116454502589
86,IPV886,Castilla y León. General. Variación trimestral. ,1191189600000,22,2007,1.7,-98.82450560088508
86,IPV886,Castilla y León. General. Variación trimestral. ,1183240800000,21,2007,2.2,29.411764705882366
86,IPV886,Castilla y León. General. Variación trimestral. ,1175378400000,20,2007,2.7,22.727272727272727
86,IPV886,Castilla y León. General. Variación trimestral. ,1167606000000,19,2007,2.3,-14.814814814814827
87,IPV885,Castilla y León. General. Variación anual. ,1191189600000,22,2007,9.3,304.34782608695656
87,IPV885,Castilla y León. General. Variación anual. ,1183240800000,21,2007,10.5,12.903225806451605
87,IPV885,Castilla y León. General. Variación anual. ,1175378400000,20,2007,12.1,15.238095238095234
87,IPV885,Castilla y León. General. Variación anual. ,1167606000000,19,2007,13.0,7.438016528925623
88,IPV884,Castilla y León. General. Variación en lo que va de año. ,1191189600000,22,2007,9.3,-28.461538461538456
88,IPV884,Castilla y León. General. Variación en lo que va de año. ,1183240800000,21,2007,7.4,-20.43010752688172
88,IPV884,Castilla y León. General. Variación en lo que va de año. ,1175378400000,20,2007,5.1,-31.08108108108109
88,IPV884,Castilla y León. General. Variación en lo que va de año. ,1167606000000,19,2007,2.3,-54.90196078431373
89,IPV747,Castilla y León. Vivienda nueva. Índice. ,1191189600000,22,2007,142.85,6110.869565217391
89,IPV747,Castilla y León. Vivienda nueva. Índice. ,1183240800000,21,2007,138.03,-3.374168708435417
89,IPV747,Castilla y León. Vivienda nueva. Índice. ,1175378400000,20,2007,134.05,-2.883431138158364
89,IPV747,Castilla y León. Vivienda nueva. Índice. ,1167606000000,19,2007,131.27,-2.0738530399104818
90,IPV883,Castilla y León. Vivienda nueva. Variación trimestral. ,1191189600000,22,2007,3.5,-97.33373962062923
90,IPV883,Castilla y León. Vivienda nueva. Variación trimestral. ,1183240800000,21,2007,3.0,-14.285714285714285
90,IPV883,Castilla y León. Vivienda nueva. Variación trimestral. ,1175378400000,20,2007,2.1,-30.0
90,IPV883,Castilla y León. Vivienda nueva. Variación trimestral. ,1167606000000,19,2007,3.3,57.14285714285713
91,IPV882,Castilla y León. Vivienda nueva. Variación anual. ,1191189600000,22,2007,12.4,275.7575757575758
91,IPV882,Castilla y León. Vivienda nueva. Variación anual. ,1183240800000,21,2007,12.1,-2.4193548387096833
91,IPV882,Castilla y León. Vivienda nueva. Variación anual. ,1175378400000,20,2007,13.3,9.917355371900834
91,IPV882,Castilla y León. Vivienda nueva. Variación anual. ,1167606000000,19,2007,13.9,4.5112781954887184
92,IPV881,Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1191189600000,22,2007,12.4,-10.79136690647482
92,IPV881,Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1183240800000,21,2007,8.6,-30.645161290322587
92,IPV881,Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1175378400000,20,2007,5.5,-36.04651162790697
92,IPV881,Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1167606000000,19,2007,3.3,-40.0
93,IPV746,Castilla y León. Vivienda segunda mano. Índice. ,1191189600000,22,2007,172.24,5119.39393939394
93,IPV746,Castilla y León. Vivienda segunda mano. Índice. ,1183240800000,21,2007,173.65,0.8186251741755669
93,IPV746,Castilla y León. Vivienda segunda mano. Índice. ,1175378400000,20,2007,171.7,-1.1229484595450716
93,IPV746,Castilla y León. Vivienda segunda mano. Índice. ,1167606000000,19,2007,165.98,-3.331391962725684
94,IPV880,Castilla y León. Vivienda segunda mano. Variación trimestral. ,1191189600000,22,2007,-0.8,-100.48198578141945
94,IPV880,Castilla y León. Vivienda segunda mano. Variación trimestral. ,1183240800000,21,2007,1.1,-237.5
94,IPV880,Castilla y León. Vivienda segunda mano. Variación trimestral. ,1175378400000,20,2007,3.5,218.18181818181816
94,IPV880,Castilla y León. Vivienda segunda mano. Variación trimestral. ,1167606000000,19,2007,1.0,-71.42857142857143
95,IPV879,Castilla y León. Vivienda segunda mano. Variación anual. ,1191189600000,22,2007,4.8,380.0
95,IPV879,Castilla y León. Vivienda segunda mano. Variación anual. ,1183240800000,21,2007,8.3,72.91666666666669
95,IPV879,Castilla y León. Vivienda segunda mano. Variación anual. ,1175378400000,20,2007,10.5,26.506024096385534
95,IPV879,Castilla y León. Vivienda segunda mano. Variación anual. ,1167606000000,19,2007,11.6,10.476190476190473
96,IPV878,Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1191189600000,22,2007,4.8,-58.620689655172406
96,IPV878,Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1183240800000,21,2007,5.6,16.666666666666664
96,IPV878,Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1175378400000,20,2007,4.5,-19.642857142857135
96,IPV878,Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1167606000000,19,2007,1.0,-77.77777777777779
97,IPV745,Castilla - La Mancha. General. Índice. ,1191189600000,22,2007,148.86,14786.000000000002
97,IPV745,Castilla - La Mancha. General. Índice. ,1183240800000,21,2007,148.26,-0.40306328093512206
97,IPV745,Castilla - La Mancha. General. Índice. ,1175378400000,20,2007,145.68,-1.740186159449605
97,IPV745,Castilla - La Mancha. General. Índice. ,1167606000000,19,2007,142.16,-2.416254805052176
98,IPV877,Castilla - La Mancha. General. Variación trimestral. ,1191189600000,22,2007,0.4,-99.71862689926843
98,IPV877,Castilla - La Mancha. General. Variación trimestral. ,1183240800000,21,2007,1.8,349.99999999999994
98,IPV877,Castilla - La Mancha. General. Variación trimestral. ,1175378400000,20,2007,2.5,38.888888888888886
98,IPV877,Castilla - La Mancha. General. Variación trimestral. ,1167606000000,19,2007,4.7,88.00000000000001
99,IPV876,Castilla - La Mancha. General. Variación anual. ,1191189600000,22,2007,9.6,104.25531914893615
99,IPV876,Castilla - La Mancha. General. Variación anual. ,1183240800000,21,2007,12.8,33.33333333333335
99,IPV876,Castilla - La Mancha. General. Variación anual. ,1175378400000,20,2007,14.4,12.499999999999996
99,IPV876,Castilla - La Mancha. General. Variación anual. ,1167606000000,19,2007,17.3,20.13888888888889
100,IPV875,Castilla - La Mancha. General. Variación en lo que va de año. ,1191189600000,22,2007,9.6,-44.50867052023122
100,IPV875,Castilla - La Mancha. General. Variación en lo que va de año. ,1183240800000,21,2007,9.2,-4.1666666666666705
100,IPV875,Castilla - La Mancha. General. Variación en lo que va de año. ,1175378400000,20,2007,7.3,-20.652173913043473
100,IPV875,Castilla - La Mancha. General. Variación en lo que va de año. ,1167606000000,19,2007,4.7,-35.61643835616438
101,IPV744,Castilla - La Mancha. Vivienda nueva. Índice. ,1191189600000,22,2007,144.96,2984.2553191489365
101,IPV744,Castilla - La Mancha. Vivienda nueva. Índice. ,1183240800000,21,2007,141.78,-2.193708609271528
101,IPV744,Castilla - La Mancha. Vivienda nueva. Índice. ,1175378400000,20,2007,138.84,-2.0736352094794737
101,IPV744,Castilla - La Mancha. Vivienda nueva. Índice. ,1167606000000,19,2007,136.18,-1.9158743877844977
102,IPV874,Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1191189600000,22,2007,2.2,-98.38449111470115
102,IPV874,Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1183240800000,21,2007,2.1,-4.545454545454549
102,IPV874,Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1175378400000,20,2007,2.0,-4.761904761904765
102,IPV874,Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1167606000000,19,2007,5.4,170.00000000000003
103,IPV873,Castilla - La Mancha. Vivienda nueva. Variación anual. ,1191189600000,22,2007,12.2,125.92592592592591
103,IPV873,Castilla - La Mancha. Vivienda nueva. Variación anual. ,1183240800000,21,2007,13.7,12.295081967213116
103,IPV873,Castilla - La Mancha. Vivienda nueva. Variación anual. ,1175378400000,20,2007,15.3,11.678832116788332
103,IPV873,Castilla - La Mancha. Vivienda nueva. Variación anual. ,1167606000000,19,2007,18.2,18.95424836601306
104,IPV872,Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1191189600000,22,2007,12.2,-32.967032967032964
104,IPV872,Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1183240800000,21,2007,9.7,-20.491803278688526
104,IPV872,Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1175378400000,20,2007,7.4,-23.711340206185557
104,IPV872,Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1167606000000,19,2007,5.4,-27.027027027027025
105,IPV743,Castilla - La Mancha. Vivienda segunda mano. Índice. ,1191189600000,22,2007,159.75,2858.333333333333
105,IPV743,Castilla - La Mancha. Vivienda segunda mano. Índice. ,1183240800000,21,2007,164.7,3.0985915492957674
